Date,Open,High,Low,Close,Volume,Spread
2020-01-01,1.12106,1.12218,1.12106,1.12188,2622,46
2020-01-02,1.12188,1.12245,1.11635,1.11708,487248,3
2020-01-03,1.11707,1.11798,1.11249,1.11548,177422,3
2020-01-06,1.11603,1.12055,1.11571,1.11954,139986,3
2020-01-07,1.11953,1.1197,1.11335,1.1154,155625,3
2020-01-08,1.11539,1.11682,1.11016,1.11129,195248,3
2020-01-09,1.1113,1.11204,1.10924,1.11093,142847,3
2020-01-10,1.11092,1.11291,1.1085,1.11165,126777,3
2020-01-13,1.11161,1.11469,1.11125,1.11344,121444,3
2020-01-14,1.11344,1.11444,1.11045,1.11275,137190,3
2020-01-15,1.11276,1.11634,1.11185,1.11524,149735,3
2020-01-16,1.11524,1.11727,1.11279,1.11368,132792,3
2020-01-17,1.11368,1.11425,1.10862,1.1089,123860,3
2020-01-20,1.10946,1.11023,1.10766,1.10962,97617,2
2020-01-21,1.10963,1.11179,1.10809,1.10851,133297,2
2020-01-22,1.10851,1.10984,1.107,1.10957,134184,3
2020-01-23,1.10956,1.11087,1.10362,1.10554,170435,3
2020-01-24,1.10554,1.10617,1.10195,1.10224,123754,3
2020-01-27,1.10245,1.10375,1.10096,1.10193,126592,3
2020-01-28,1.10193,1.10252,1.09978,1.1022,122880,3
2020-01-29,1.1022,1.10276,1.09923,1.10138,122836,3
2020-01-30,1.10138,1.10393,1.10069,1.10285,143395,2
2020-01-31,1.10285,1.10954,1.10168,1.10944,141189,3
2020-02-03,1.1089,1.1089,1.10356,1.10623,134301,3
2020-02-04,1.10623,1.10641,1.10328,1.10446,113722,4
2020-02-05,1.10449,1.10479,1.09937,1.10003,122284,3
2020-02-06,1.10003,1.10138,1.09644,1.09806,102188,3
2020-02-07,1.09809,1.09849,1.09419,1.09438,130379,3
2020-02-10,1.09491,1.09574,1.09076,1.09101,103269,3
2020-02-11,1.09103,1.09248,1.08913,1.09189,96233,3
2020-02-12,1.09187,1.09255,1.08654,1.08756,252638,6
2020-02-13,1.08755,1.08887,1.0834,1.08413,336731,3
2020-02-14,1.08415,1.08611,1.08271,1.08299,118361,2
2020-02-17,1.08411,1.08509,1.08291,1.08366,74839,3
2020-02-18,1.08365,1.08372,1.07854,1.07949,131588,3
2020-02-19,1.07949,1.08115,1.07822,1.08096,105176,3
2020-02-20,1.08095,1.08211,1.07778,1.07875,154026,4
2020-02-21,1.07875,1.08635,1.07871,1.08456,187654,3
2020-02-24,1.08385,1.0872,1.0805,1.08485,174358,4
2020-02-25,1.08485,1.08902,1.083,1.08797,183233,3
2020-02-26,1.08796,1.09086,1.08549,1.08864,188227,3
2020-02-27,1.08865,1.10064,1.08848,1.09963,216936,3
2020-02-28,1.09964,1.1053,1.09509,1.10251,247663,3
2020-03-02,1.10516,1.11845,1.10362,1.11443,247038,3
2020-03-03,1.11443,1.12134,1.10953,1.11765,214831,4
2020-03-04,1.11765,1.11875,1.10955,1.1138,163862,3
2020-03-05,1.11382,1.12447,1.11195,1.12224,194629,4
2020-03-06,1.12224,1.13546,1.12112,1.12804,236547,3
2020-03-09,1.13876,1.14954,1.13559,1.13989,291484,4
2020-03-10,1.13989,1.14251,1.12749,1.13136,263081,6
2020-03-11,1.13136,1.13667,1.12501,1.12611,198271,6
2020-03-12,1.12612,1.13336,1.1055,1.11823,262653,6
2020-03-13,1.11822,1.12213,1.1055,1.10992,229628,7
2020-03-16,1.1156,1.12366,1.10849,1.11633,278546,21
2020-03-17,1.11632,1.11891,1.0955,1.1016,277098,4
2020-03-18,1.10161,1.10451,1.08016,1.09442,323485,8
2020-03-19,1.09442,1.0949,1.06542,1.06544,299830,10
2020-03-20,1.06543,1.08309,1.06375,1.06929,470361,9
2020-03-23,1.06886,1.08279,1.06577,1.07635,443006,10
2020-03-24,1.07633,1.08879,1.07457,1.07977,343207,7
2020-03-25,1.07978,1.08938,1.07599,1.08884,296534,7
2020-03-26,1.08882,1.10589,1.08742,1.10475,281332,5
2020-03-27,1.10475,1.11473,1.09533,1.11379,250789,7
2020-03-30,1.11361,1.11383,1.101,1.1029,193351,6
2020-03-31,1.10289,1.10427,1.09265,1.10259,319590,7
2020-04-01,1.1026,1.10361,1.09026,1.09513,272227,7
2020-04-02,1.09514,1.09644,1.08206,1.0846,293229,5
2020-04-03,1.08459,1.08553,1.07727,1.07955,264084,5
2020-04-06,1.08053,1.08354,1.07683,1.07988,274569,6
2020-04-07,1.07988,1.09263,1.07904,1.08935,281130,4
2020-04-08,1.08934,1.08969,1.08299,1.08599,231755,4
2020-04-09,1.08598,1.09516,1.08409,1.09226,263070,4
2020-04-10,1.09226,1.09524,1.09192,1.09326,143888,12
2020-04-13,1.09314,1.09678,1.08926,1.09198,164640,3
2020-04-14,1.09197,1.09907,1.09149,1.09834,226866,2
2020-04-15,1.09832,1.09872,1.08564,1.09037,241946,3
2020-04-16,1.09036,1.09072,1.08166,1.08584,281483,4
2020-04-17,1.08588,1.08926,1.08119,1.08711,249750,5
2020-04-20,1.08635,1.08967,1.08411,1.08637,209670,4
2020-04-21,1.08636,1.08802,1.08165,1.08563,265128,4
2020-04-22,1.08563,1.08852,1.08032,1.08062,216291,3
2020-04-23,1.08062,1.08466,1.0756,1.07743,280009,3
2020-04-24,1.07743,1.08294,1.07271,1.08196,228547,3
2020-04-27,1.08208,1.08602,1.08112,1.08245,208274,3
2020-04-28,1.08244,1.08884,1.08097,1.08324,211884,3
2020-04-29,1.08324,1.08856,1.08308,1.08772,215395,3
2020-04-30,1.0877,1.09726,1.0833,1.09448,291710,3
2020-05-01,1.09447,1.10187,1.09344,1.09777,184970,4
2020-05-04,1.09608,1.09609,1.08956,1.0903,214135,3
2020-05-05,1.09031,1.09258,1.08258,1.08384,236421,4
2020-05-06,1.08385,1.08438,1.07819,1.0798,241136,4
2020-05-07,1.0798,1.08408,1.07665,1.08361,233075,3
2020-05-08,1.0836,1.08756,1.08151,1.08371,163419,3
2020-05-11,1.08377,1.08504,1.08005,1.08093,212812,3
2020-05-12,1.08093,1.08851,1.07843,1.08454,207058,4
2020-05-13,1.08455,1.08965,1.08116,1.0821,229006,2
2020-05-14,1.0821,1.08239,1.07748,1.0806,214011,4
2020-05-15,1.08061,1.08509,1.07888,1.08183,198828,3
2020-05-18,1.08186,1.0927,1.07999,1.09139,204154,3
2020-05-19,1.09138,1.09759,1.09021,1.0926,247844,3
2020-05-20,1.09262,1.09989,1.09262,1.09796,211275,3
2020-05-21,1.09794,1.10083,1.09371,1.0949,175881,3
2020-05-22,1.09491,1.09535,1.08852,1.0898,156635,3
2020-05-25,1.0908,1.09144,1.08706,1.09016,98796,3
2020-05-26,1.09015,1.09957,1.08969,1.09784,207554,3
2020-05-27,1.09785,1.10307,1.0934,1.10166,319495,3
2020-05-28,1.10165,1.10934,1.09916,1.10779,231206,3
2020-05-29,1.10778,1.11451,1.10698,1.11036,373020,3
2020-06-01,1.11155,1.1154,1.11004,1.11251,240621,4
2020-06-02,1.11252,1.11959,1.11151,1.11851,276689,3
2020-06-03,1.1185,1.12577,1.11795,1.12349,242099,3
2020-06-04,1.1235,1.13623,1.11947,1.13354,275765,4
2020-06-05,1.13357,1.13836,1.12784,1.12911,263548,4
2020-06-08,1.1316,1.13185,1.12682,1.1304,199315,3
2020-06-09,1.1304,1.13638,1.12409,1.1332,237767,3
2020-06-10,1.1332,1.14224,1.13219,1.13667,252825,3
2020-06-11,1.13668,1.14036,1.1287,1.12879,306084,3
2020-06-12,1.12881,1.13405,1.12125,1.1255,296442,4
2020-06-15,1.12516,1.1338,1.12267,1.13375,281651,3
2020-06-16,1.13376,1.13532,1.12278,1.12648,237647,3
2020-06-17,1.12649,1.12939,1.12068,1.12419,248307,4
2020-06-18,1.12419,1.12613,1.11854,1.12076,234918,3
2020-06-19,1.12075,1.12542,1.1168,1.11759,232217,4
2020-06-22,1.11766,1.12809,1.11737,1.12776,184249,4
2020-06-23,1.12775,1.13486,1.1233,1.13124,233941,4
2020-06-24,1.13124,1.13257,1.12481,1.12499,231643,4
2020-06-25,1.125,1.12597,1.11903,1.12179,240794,3
2020-06-26,1.12179,1.12393,1.11951,1.1217,162429,4
2020-06-29,1.12219,1.12879,1.12193,1.12467,181086,4
2020-06-30,1.12466,1.12619,1.1191,1.12335,194390,4
2020-07-01,1.12336,1.12751,1.11848,1.12511,189149,3
2020-07-02,1.12511,1.13026,1.12233,1.12372,183478,3
2020-07-03,1.12373,1.12518,1.12192,1.12464,140506,4
2020-07-06,1.12467,1.13454,1.12467,1.13123,145701,3
2020-07-07,1.13123,1.13325,1.12588,1.12744,162692,3
2020-07-08,1.12745,1.13518,1.12623,1.13372,163848,3
2020-07-09,1.13372,1.13706,1.12801,1.12879,195462,3
2020-07-10,1.12881,1.13247,1.12547,1.1299,178152,3
2020-07-13,1.13086,1.13748,1.13008,1.13447,248161,4
2020-07-14,1.13447,1.14123,1.13251,1.14099,354215,4
2020-07-15,1.141,1.1452,1.1391,1.14168,303174,4
2020-07-16,1.14168,1.14417,1.13704,1.13878,293650,3
2020-07-17,1.13877,1.14436,1.13774,1.14269,168995,4
2020-07-20,1.14421,1.14677,1.14023,1.14557,284685,3
2020-07-21,1.14559,1.15423,1.14228,1.1535,385754,3
2020-07-22,1.1535,1.16013,1.15068,1.15646,468593,4
2020-07-23,1.15647,1.16268,1.15403,1.15952,357357,4
2020-07-24,1.15953,1.1658,1.15812,1.16546,407292,3
2020-07-27,1.16496,1.17813,1.16494,1.17682,338708,4
2020-07-28,1.17681,1.17736,1.16987,1.17185,336540,3
2020-07-29,1.17185,1.18061,1.17139,1.17806,341913,4
2020-07-30,1.17809,1.18762,1.17308,1.18719,354848,4
2020-07-31,1.18718,1.19087,1.17617,1.17753,553540,4
2020-08-03,1.17809,1.17887,1.16959,1.17603,312768,4
2020-08-04,1.17603,1.18148,1.17211,1.18136,449655,4
2020-08-05,1.18135,1.19048,1.17992,1.1872,1039928,3
2020-08-06,1.18721,1.1916,1.18179,1.18752,1280282,3
2020-08-07,1.18753,1.18818,1.17551,1.17862,430363,4
2020-08-10,1.1781,1.18006,1.17357,1.1736,299076,4
2020-08-11,1.1736,1.1808,1.17219,1.17347,587901,4
2020-08-12,1.17348,1.1817,1.1711,1.17939,625341,4
2020-08-13,1.17939,1.18641,1.17934,1.18155,453065,4
2020-08-14,1.18153,1.18503,1.17817,1.18414,329638,3
2020-08-17,1.18518,1.18809,1.18286,1.18745,302913,4
2020-08-18,1.18745,1.19656,1.18742,1.19464,326671,4
2020-08-19,1.19463,1.19526,1.18302,1.18437,530325,3
2020-08-20,1.1844,1.18711,1.18019,1.18695,426158,4
2020-08-21,1.18694,1.18828,1.17541,1.17949,382696,4
2020-08-24,1.17981,1.18495,1.17841,1.17934,214796,4
2020-08-25,1.17934,1.18435,1.17841,1.18339,421874,4
2020-08-26,1.1834,1.18406,1.17721,1.184,274334,4
2020-08-27,1.18403,1.19018,1.17623,1.18205,467463,3
2020-08-28,1.18205,1.19197,1.18109,1.19018,567105,4
2020-08-31,1.1917,1.1966,1.1884,1.19367,995810,4
2020-09-01,1.19368,1.20113,1.19013,1.19226,376211,3
2020-09-02,1.19224,1.19239,1.18221,1.18457,739073,4
2020-09-03,1.18458,1.18646,1.17889,1.18412,892495,4
2020-09-04,1.18413,1.18654,1.17809,1.18371,952444,4
2020-09-07,1.18342,1.18486,1.18116,1.18188,471442,4
2020-09-08,1.18187,1.18273,1.1757,1.17667,908457,4
2020-09-09,1.17667,1.18339,1.17527,1.18037,842889,4
2020-09-10,1.18035,1.19175,1.18004,1.18234,1083345,3
2020-09-11,1.18237,1.18741,1.18237,1.18453,905065,3
2020-09-14,1.18404,1.1888,1.18319,1.18671,900798,3
2020-09-15,1.1867,1.19005,1.18395,1.18419,893131,4
2020-09-16,1.1842,1.18825,1.17876,1.18045,998109,3
2020-09-17,1.18043,1.18561,1.17373,1.18468,1401773,4
2020-09-18,1.18468,1.18705,1.1826,1.18385,1078631,4
2020-09-21,1.18455,1.18717,1.17317,1.17626,1313004,3
2020-09-22,1.17627,1.17715,1.16916,1.17059,1027218,3
2020-09-23,1.1706,1.17188,1.16513,1.16568,1089510,3
2020-09-24,1.16567,1.16869,1.16265,1.16735,1080761,4
2020-09-25,1.16735,1.1685,1.16121,1.16277,973131,4
2020-09-28,1.16341,1.16799,1.1615,1.16768,1029121,3
2020-09-29,1.16768,1.17457,1.16652,1.17414,978170,4
2020-09-30,1.17414,1.17548,1.16847,1.17232,1342334,4
2020-10-01,1.17234,1.17696,1.17171,1.17439,1320034,3
2020-10-02,1.17439,1.17445,1.16956,1.17157,1382599,3
2020-10-05,1.17195,1.17975,1.17176,1.17891,1035160,4
2020-10-06,1.17889,1.18077,1.17302,1.17371,1216173,3
2020-10-07,1.1737,1.17818,1.17249,1.17657,1176371,3
2020-10-08,1.17657,1.17816,1.17326,1.17668,1112872,3
2020-10-09,1.17667,1.1831,1.17576,1.18248,1032618,4
2020-10-12,1.18156,1.18266,1.17867,1.18129,950522,3
2020-10-13,1.18127,1.18139,1.17304,1.1742,1201647,3
2020-10-14,1.17419,1.1771,1.17199,1.17447,1142152,3
2020-10-15,1.17444,1.17578,1.16884,1.17064,1050049,2
2020-10-16,1.17065,1.17462,1.16939,1.17132,929532,3
2020-10-19,1.17154,1.17936,1.17031,1.17683,689675,3
2020-10-20,1.17683,1.18407,1.17598,1.1829,811258,3
2020-10-21,1.18289,1.18807,1.1828,1.18516,948221,3
2020-10-22,1.18516,1.18668,1.18114,1.18146,932253,3
2020-10-23,1.18143,1.18648,1.17866,1.18572,878059,3
2020-10-26,1.18479,1.18504,1.18032,1.18091,845760,3
2020-10-27,1.18092,1.18387,1.17695,1.17815,814000,2
2020-10-28,1.17818,1.17879,1.17178,1.17482,1028904,3
2020-10-29,1.17482,1.17587,1.16501,1.16783,779709,3
2020-10-30,1.16782,1.17042,1.164,1.16431,900547,3
2020-11-02,1.16415,1.16557,1.16221,1.16404,827464,3
2020-11-03,1.16405,1.17639,1.16372,1.17616,660777,3
2020-11-04,1.17617,1.17704,1.16026,1.17321,1295230,4
2020-11-05,1.17321,1.18596,1.17107,1.18167,954533,4
2020-11-06,1.18169,1.18908,1.17952,1.187,499448,4
2020-11-09,1.18924,1.19199,1.17952,1.1824,695857,3
2020-11-10,1.1824,1.18432,1.17799,1.18184,627031,4
2020-11-11,1.18183,1.18327,1.17454,1.17792,422653,3
2020-11-12,1.17792,1.18231,1.17585,1.18038,454106,4
2020-11-13,1.18039,1.18374,1.17989,1.1831,378812,3
2020-11-16,1.18447,1.18689,1.18141,1.18592,388903,4
2020-11-17,1.18593,1.18937,1.18425,1.18636,335345,3
2020-11-18,1.18637,1.18908,1.18448,1.18451,358183,4
2020-11-19,1.18452,1.18825,1.18161,1.18653,416514,4
2020-11-20,1.18655,1.18908,1.18498,1.18544,386960,4
2020-11-23,1.18655,1.1906,1.17997,1.18422,375068,3
2020-11-24,1.18422,1.18978,1.18384,1.18974,450088,4
2020-11-25,1.18976,1.19297,1.18818,1.19162,434676,3
2020-11-26,1.19164,1.19409,1.18852,1.19109,310771,4
2020-11-27,1.1911,1.19641,1.19094,1.1962,294695,3
2020-11-30,1.19722,1.20032,1.19236,1.19374,428158,3
2020-12-01,1.19372,1.20765,1.19353,1.20706,329953,4
2020-12-02,1.20707,1.21183,1.20399,1.21138,355708,3
2020-12-03,1.21137,1.21746,1.2101,1.21449,370344,4
2020-12-04,1.21449,1.21773,1.21101,1.21202,419215,4
2020-12-07,1.21199,1.21662,1.20784,1.21092,402011,4
2020-12-08,1.21091,1.21339,1.20953,1.21094,342812,3
2020-12-09,1.21095,1.21475,1.20587,1.20784,239324,3
2020-12-10,1.20784,1.21588,1.20784,1.21433,236023,3
2020-12-11,1.21434,1.21629,1.21053,1.21086,192921,5
2020-12-14,1.21331,1.21767,1.21155,1.21486,160650,4
2020-12-15,1.21485,1.21689,1.2121,1.21543,143327,4
2020-12-16,1.21543,1.22121,1.2125,1.21961,173035,4
2020-12-17,1.21961,1.22726,1.21898,1.22614,169622,4
2020-12-18,1.22613,1.22687,1.22255,1.22559,159209,4
2020-12-21,1.22118,1.22529,1.21296,1.22346,232245,4
2020-12-22,1.22347,1.2257,1.2152,1.21872,203062,5
2020-12-23,1.21871,1.2221,1.21538,1.21939,186486,5
2020-12-24,1.2194,1.22156,1.21773,1.2182,150079,5
2020-12-25,1.21816,1.22031,1.21709,1.21922,3972,31
2020-12-28,1.22039,1.22502,1.21811,1.22196,137281,5
2020-12-29,1.22196,1.2275,1.22193,1.22519,152122,5
2020-12-30,1.2252,1.23101,1.22511,1.22984,157643,5
2020-12-31,1.22986,1.23092,1.22091,1.22141,162462,4
2021-01-04,1.22499,1.23096,1.22385,1.22525,244590,3
2021-01-05,1.22525,1.23056,1.2247,1.22984,193568,4
2021-01-06,1.22985,1.23494,1.22655,1.23382,269841,5
2021-01-07,1.23384,1.23443,1.2245,1.22691,195081,4
2021-01-08,1.2269,1.22845,1.21929,1.22174,235959,3
2021-01-11,1.21869,1.21998,1.21321,1.21605,185522,4
2021-01-12,1.21605,1.22097,1.21371,1.22085,157612,4
2021-01-13,1.22087,1.22227,1.21399,1.21619,172756,4
2021-01-14,1.21618,1.21784,1.2111,1.21506,194304,4
2021-01-15,1.21505,1.21624,1.20747,1.20748,164726,4
2021-01-18,1.20661,1.20867,1.20535,1.20776,119427,3
2021-01-19,1.20775,1.21448,1.20772,1.21391,178243,4
2021-01-20,1.21392,1.21581,1.20767,1.21144,168194,4
2021-01-21,1.21145,1.2173,1.21093,1.21654,164677,4
2021-01-22,1.21654,1.21894,1.21515,1.21667,139063,4
2021-01-25,1.2167,1.21832,1.21158,1.21426,162055,4
2021-01-26,1.21427,1.21758,1.21076,1.21632,146248,4
2021-01-27,1.21632,1.21696,1.20585,1.21027,202704,5
2021-01-28,1.21028,1.21424,1.20807,1.21209,198573,5
2021-01-29,1.21209,1.2156,1.20944,1.21298,191335,4
2021-02-01,1.21225,1.21363,1.2056,1.20676,165579,4
2021-02-02,1.20676,1.20877,1.20115,1.20365,147918,4
2021-02-03,1.20365,1.205,1.2004,1.20412,119403,4
2021-02-04,1.20413,1.20427,1.19574,1.19662,123762,4
2021-02-05,1.19659,1.20498,1.19522,1.20481,120896,4
2021-02-08,1.20484,1.2066,1.20196,1.20522,104210,4
2021-02-09,1.20522,1.21218,1.20491,1.21161,133520,4
2021-02-10,1.21162,1.2144,1.21088,1.2119,130007,3
2021-02-11,1.21189,1.21494,1.21134,1.21304,88213,3
2021-02-12,1.21306,1.21332,1.20815,1.21177,81711,4
2021-02-15,1.21206,1.21451,1.21167,1.2132,67366,4
2021-02-16,1.21319,1.21693,1.20859,1.2088,122517,3
2021-02-17,1.20879,1.20982,1.20232,1.20455,127767,3
2021-02-18,1.20454,1.20958,1.20355,1.20917,118507,4
2021-02-19,1.20917,1.21444,1.20823,1.21167,118592,4
2021-02-22,1.21246,1.21693,1.20911,1.21638,133420,4
2021-02-23,1.21637,1.21801,1.21353,1.21506,123325,4
2021-02-24,1.21506,1.21745,1.21092,1.21693,161194,3
2021-02-25,1.21696,1.22433,1.21559,1.21577,235417,4
2021-02-26,1.21579,1.21826,1.20621,1.20704,305266,4
2021-03-01,1.20905,1.21011,1.20276,1.20484,153286,3
2021-03-02,1.20485,1.20943,1.19916,1.20848,162640,4
2021-03-03,1.2085,1.21132,1.20427,1.20464,182518,4
2021-03-04,1.20463,1.2063,1.19605,1.19672,215954,3
2021-03-05,1.19671,1.19687,1.18932,1.19128,242307,3
2021-03-08,1.19262,1.19321,1.18442,1.18508,184867,3
2021-03-09,1.18509,1.19156,1.18355,1.18967,167729,3
2021-03-10,1.18967,1.19296,1.18688,1.19242,153889,3
2021-03-11,1.19242,1.19899,1.19156,1.19808,153567,3
2021-03-12,1.19809,1.19884,1.19099,1.19476,152752,4
2021-03-15,1.19501,1.19674,1.1911,1.19263,121808,3
2021-03-16,1.19263,1.19518,1.18819,1.1902,127996,3
2021-03-17,1.19018,1.19873,1.18861,1.19825,137383,3
2021-03-18,1.19827,1.19888,1.19061,1.19174,178354,3
2021-03-19,1.19175,1.19371,1.18738,1.19031,135305,3
2021-03-22,1.18837,1.19468,1.18744,1.19322,113511,3
2021-03-23,1.19323,1.19407,1.1836,1.18396,123356,3
2021-03-24,1.18399,1.18508,1.18089,1.18127,126127,3
2021-03-25,1.18128,1.18277,1.17617,1.17756,137238,4
2021-03-26,1.17756,1.18049,1.17716,1.17918,94801,3
2021-03-29,1.17874,1.17939,1.17606,1.17685,107828,3
